Customer_ID,Age,Gender,Income,Spending_Score,Region,Ad_Spend,Website_Time,Satisfaction_Score,Sales,Purchased
229,37,Female,73613.27449479495,47.68674633296504,East,19087.30924900608,8.072298714312288,8.590984943197146,33033.113069647174,No
230,43,Female,29181.397173688005,51.6763181300735,East,29750.391939345027,5.737548927841898,1.8616763581829607,37046.116138159734,Yes
231,33,Male,21770.48258170984,8.269711569109468,South,21216.83208245942,2.4148772740546702,4.506243202699753,42367.52991526037,No
232,50,Male,38395.8854098774,99.10628873232056,South,29563.813410028386,3.4132324572850354,1.8645898290560536,29478.50150613025,No
233,52,Male,29576.208577605095,36.075133694559945,South,22405.348997462785,3.3342562853171693,3.1373607163518944,48717.859284373386,No
234,33,Male,62211.598500115186,45.900454197653225,North,26475.475340678673,5.6772891190710375,3.682322256961691,30443.92847624189,Yes
235,45,Male,53274.219090652805,88.97933755948438,North,24612.179774056043,6.633814050667589,3.5467584352032446,28622.296468065993,Yes
236,32,Female,58212.19179910775,30.112890201815006,West,17951.48520281785,17.796012951755714,3.899250091237993,26167.94614842066,No
237,21,Female,56944.3225487041,26.794483117662132,West,27840.760148964182,0.5829952889730402,5.52203884717502,42595.03595534743,Yes
238,38,Male,65857.82880829312,30.36485739805329,East,29315.393633859956,0.6720614860091798,7.86909156813375,10662.247537236657,Yes
239,18,Female,47956.830557395624,61.278228794730765,South,22206.092871546294,2.814104517452513,4.8965673611785,25145.091014068475,No
240,51,Female,48151.173756845514,49.85468915199112,West,24232.305752127122,3.933327928213935,1.6140652217062224,28877.64763265705,Yes
241,35,Male,78241.70627241535,97.91676975207176,West,15365.993897006232,1.5529916588154857,6.574699751731721,22725.839015028374,No
242,28,Female,29269.930493696393,81.93697894091048,South,4760.289193427987,6.556114723362675,3.994213272970624,36501.47647492492,No
243,32,Female,55691.197819084286,23.856147140692265,West,19979.00867043493,2.6728415306863944,3.106475437611774,21605.943262851186,No
244,29,Male,50726.95987243495,16.110810295446985,West,18426.414267402506,4.956311037058883,3.2002041676079194,41779.12880969578,Yes
245,39,Female,44360.126849489614,63.68354144307397,South,15602.84083853698,4.129089260666745,6.533936413027972,31948.297487388634,No
246,26,Female,65486.123511835416,39.275727928273916,North,19822.60296015176,2.5011636187987065,9.436662815158218,42088.11786006593,No
247,25,Male,44277.54124748548,8.483938734632172,North,15201.77325206273,19.000590186393516,5.41031934082792,31152.852215363284,No
248,35,Male,49189.7142486112,57.88899352150897,East,15142.804222796116,2.874701246682072,6.92520707345757,29553.173052354698,No
249,30,Male,41796.7137012172,41.68518224619163,East,16631.59799465882,3.8869991341852743,7.027190333387677,26227.716670490445,No
250,27,Female,48949.688947176604,27.62013949652021,North,26428.867076741473,1.6150625196752544,8.231755425601268,25068.472459885572,No
251,24,Male,37827.27565739297,45.296899225558356,West,30485.43955481409,24.073327435791345,5.4951793239643525,33664.97639400555,No
252,21,Male,37110.09709072066,67.25205289850948,North,3932.7878973251627,3.8668802823427533,5.191653572260301,31330.754912850836,No
253,27,Female,48146.78170064991,45.228447006193335,South,23465.346382547858,0.3844055268419175,5.273212597979878,10193.678808453966,Yes
254,22,Female,59824.09989538737,27.884347848726875,East,19896.738091564217,2.106535807227765,6.9712578879661775,26719.53259693305,No
255,19,Female,50385.038853861064,2.49656887450135,South,18610.581470328856,11.130073306344466,7.9845497242364285,25917.77167804635,Yes
256,41,Male,37857.41132871349,89.47126627568309,East,22865.325281171237,4.27796544779741,8.606407933053754,38835.42364246401,Yes
257,42,Male,65913.3599470639,78.71711178672652,South,23690.171370881824,2.32882366969062,8.150141077611673,27623.49924769751,No
258,40,Female,42867.50159347398,92.74385213109356,North,30892.55041048205,13.265674956282645,4.376983721514189,41832.08905386795,No
259,41,Female,59029.579894839466,24.784332370341474,North,14098.160459158695,20.909939567324656,4.354699058300011,43789.217155020706,Yes
260,34,Female,38701.00597401841,88.28432126954047,North,23945.038910651103,1.1889343062328241,8.472517460336753,36194.41765344342,Yes
261,33,Male,41622.21713536799,63.176748114447285,South,16560.358455460635,0.3091817479240387,8.04114757282563,34773.86381086694,No
262,27,Female,21804.820199793514,4.164694505763448,North,29067.161044533008,1.1903982593087887,2.82016685091746,29182.3406784456,No
263,31,Male,40146.49551271722,18.589809534279393,East,18056.76287607812,16.494582432188867,6.745423041412151,32031.378508712984,Yes
264,31,Female,44780.704867901964,24.850667224999768,West,20063.459353196948,3.6775795236248636,8.146652566479794,24067.703389423652,No
265,40,Male,38940.06962434446,74.69114791398415,East,16677.456971214728,23.202325373827502,9.667649749607042,22388.064041570593,Yes
266,45,Female,44215.87527026954,53.93883042305429,West,20251.159236911484,3.095880166122755,3.667372109698841,34318.56908579001,No
267,26,Female,60671.02627530761,40.94405970100792,North,22434.351854727927,1.1337210468974266,3.9168405011010488,25318.993039886205,No
268,30,Female,41125.57216395148,72.05345222973892,East,14491.678895672521,2.0840356041491055,1.3791905956928012,15809.901232489829,Yes
269,44,Male,40594.735580135944,6.194105382239184,West,24505.22627001728,0.18714468139975898,1.3733616412283642,33746.78681988753,Yes
270,40,Female,40166.91743484416,23.27489723133501,West,12947.844874162925,3.4186421943553635,4.068361019252238,27374.47673541091,Yes
271,49,Male,50477.28665400598,40.16790336060433,East,25560.21550073666,7.258810009005625,3.0860998578576044,28359.00745662419,Yes
272,34,Male,44948.67061939852,36.975342453184204,East,22028.633529482227,4.647149399215152,7.18844054935844,23773.062990607148,Yes
273,28,Female,41413.7962350416,34.98572171027763,West,22815.147988456232,2.3104854781049937,9.086412162400334,38349.78366009259,Yes
274,38,Female,59645.5911670636,56.23231366667538,West,16178.68980696192,4.564148273582116,5.889936427697106,22360.94403959881,No
275,40,Male,54627.45100916211,10.381817004321615,South,15676.106279512223,0.8485403689154186,9.58184247181309,22892.633293754465,Yes
276,38,Female,55512.07714354345,25.722352181597973,North,18114.331981550586,2.2912496711616184,3.0790035378966425,29498.360620840882,Yes
277,46,Male,62026.03085958601,59.50594455796578,North,26045.311623754515,1.9675563551620656,8.09736426350283,21720.154850277533,Yes
278,20,Male,51264.15147920371,89.72117502474295,West,16781.472185403945,1.5204683731581048,1.510699404965089,20678.73870311193,No
279,34,Male,39236.10892767802,44.96162477514597,South,25769.694705274258,1.9123796790205891,9.589912866778825,31124.478922351045,Yes
280,52,Male,42185.16906942634,70.86442864855458,North,21633.98578683483,1.9509963674016988,8.067612768448212,36228.48877511992,Yes
281,38,Male,65136.5987691796,20.082917541169902,East,20439.85325250852,9.78785422243824,7.053130104027175,29316.65026536537,No
282,23,Male,36152.41097682832,77.01751126271165,North,17900.248731370048,4.092790176211832,5.998900068583706,37793.81691669611,Yes
283,18,Female,44716.037846717634,79.43402556523355,North,25229.86579913262,2.7780682093168285,5.972406284667411,24220.341214276985,Yes
284,28,Male,61030.50949944458,19.619480435963382,West,12853.953776062299,2.2563804969931085,2.245216643872941,42742.82479083676,No
285,46,Female,50246.61838316513,95.27167653811257,North,18001.565664927926,6.103801226453784,6.753089602738367,45621.675419280145,Yes
286,43,Female,21482.162027145914,61.73805357972942,South,12930.831569116892,15.932499078164806,2.6069706987980616,28959.305749223327,No
287,31,Male,61619.692997549646,22.23357267949615,West,31776.01420462644,7.1852326815242265,3.400650576712041,38689.632107036785,Yes
288,29,Female,24890.72083142418,47.50465122431801,West,18179.5796421108,1.693093592851033,7.465337738380792,24588.043261646246,No
289,34,Female,57159.94737672205,2.6939543974174893,North,23579.15071843547,3.9794433144683587,5.731025575540872,13592.739353999208,No
290,33,Female,69754.86504236163,90.11665606038501,North,22571.62529094991,8.682796443689089,6.401146545007768,28877.18641767199,Yes
291,33,Male,41068.55887738474,27.698595764619167,West,17984.37912463629,0.004788609777849128,9.30514384799744,42853.17124203316,Yes
292,39,Male,51131.929681997695,72.86088627781584,West,22601.24866735588,2.6909448465802637,2.3621100700395927,29962.98738287605,No
293,50,Male,50981.54833035121,38.067362444966385,South,23162.056785107146,1.92742673964197,2.933933562904654,28466.124880602903,No
294,34,Male,61689.89281494312,22.915388136890392,South,15318.322502707753,0.46115164673785564,4.706145114556522,23888.203124687236,Yes
295,40,Female,51094.027160395,66.49151891610424,West,22528.22896989851,0.9570312862973669,7.549535065291446,37176.156936501284,No
296,31,Female,38510.84655983266,1.9435209336946806,North,25004.633085730682,0.796001299372393,3.11472354280326,41212.380654036744,No
297,36,Male,59944.626212601564,66.07953596886324,East,17663.084933328457,6.829220740799294,1.1832607311797683,20988.512190088804,No
298,22,Female,46488.55271386833,17.04691231196125,East,25237.28315658458,2.533994502908233,1.7639220121268346,27362.89959801741,Yes
299,31,Female,34466.30319983308,10.941041710796494,East,25419.434765788,7.536717055005484,1.8184866320350255,21912.23401225136,No
300,44,Female,68345.61363879406,36.67183706115745,East,20823.4279373502,2.8989221630821147,5.471035037447458,26990.459236627852,No
301,47,Female,42019.30407861648,53.166778990773864,West,20493.991316804168,6.079543436283109,5.804687868464215,31313.12887025532,No
302,32,Male,52072.8863780643,64.48701060943384,South,21346.756883035705,1.6331393310067104,4.204972951925823,33599.7739265159,Yes
303,22,Male,42910.18511462752,67.0040617381829,North,9860.737445517772,0.9777353810888568,2.945948850269394,30449.493225563372,Yes
304,18,Female,37826.29005043913,48.99001262761379,West,22395.044753249273,12.61503453182131,9.234746745698011,41234.840326936144,No
305,29,Female,70182.557551425,64.00323810098203,North,23543.330938443207,0.688548664867597,7.803962328660667,19220.463956407693,Yes
306,44,Female,54360.442753110474,90.45411519858332,North,19668.339776908986,18.477066648544003,9.455225535577867,42625.749128693875,Yes
307,36,Male,36272.121340022786,57.67719598401009,South,11843.225019578387,11.567176723998378,7.755611365902415,20653.47639000228,Yes
308,28,Female,79847.21019541158,34.35537635601831,South,29794.17224409525,5.18693639481115,9.273666406305757,46986.817502312464,Yes
309,47,Female,58509.227149415354,61.38165309518172,West,12261.660883474698,6.8422119533394525,9.16788610853168,30777.724617765405,Yes
310,41,Male,45576.70048663097,23.781657785096154,West,19108.403201525296,1.070642644139219,9.425994503360702,43320.782095114926,No
311,54,Male,43095.62097633196,73.47104248815772,North,23570.030972390334,1.4308206216783301,8.94608854259668,18956.02998043194,No
312,18,Male,74670.91206249913,88.38944368047407,North,17807.554952733422,2.1118125513286072,6.960511512239234,32931.87732134663,Yes
313,51,Male,43737.70450755832,60.78967726400541,South,30002.732180067116,12.38183110167174,9.414404908497204,23198.76440331456,Yes
314,48,Male,41304.0437065368,44.351266916923024,South,8815.09898288603,2.693379183833163,6.39588145935875,23681.62670737668,No
315,48,Male,34429.34721362365,95.27453676334088,South,21870.68381426354,4.476721110958288,3.588526931022115,29907.927069922745,Yes
316,45,Male,56188.76401130377,5.851099542363878,East,24650.533705465983,8.403303382975528,4.2494009344578565,28999.405424975794,No
317,22,Female,51391.50118378865,4.574785545415551,East,8510.301065617261,2.5024617195881933,1.3177273724974086,26832.199262903287,Yes
318,28,Female,48402.1160021553,16.20750945122525,West,20019.307621942604,1.0069684333694857,1.4383715914960002,38532.63732713727,Yes
319,36,Male,67716.64286570955,42.93230559784388,North,17742.759698316124,0.26861246514969556,1.0513230854144573,33971.07402665286,No
320,36,Female,55755.116379526145,2.4871741107933483,West,18528.627966626158,0.6560307211633297,7.133255677938277,40215.263368290354,No
321,19,Male,48319.78754039911,79.3295230869735,West,21704.94398197627,0.4144032792137992,9.287610752051224,38963.696103470655,Yes
322,45,Male,48735.33927626262,38.357156468372246,North,23687.402672909782,0.11721838613367229,2.405575863876762,34484.19297461437,No
323,52,Female,54285.00422326532,75.88161429918179,North,17269.670925520702,12.380201000168537,8.743444147832273,20668.80951675433,No
324,33,Female,38066.43659271237,37.85329375819089,West,15706.851192548573,0.8135848565255137,2.6096763643618632,36775.29369528993,No
325,43,Female,63635.38777101597,43.248688294084246,South,20521.69707910196,2.002730871011561,3.7113538150002796,25097.743185456955,No
326,62,Female,32462.094028663298,65.83715651437068,North,24750.8669020739,13.230514252763736,2.4171143167010207,21719.768733750007,Yes
327,34,Female,57448.130453161604,83.08819402741965,East,21451.68212059168,2.1562507035964757,7.3977484517070256,39346.8173346247,No
328,34,Male,71451.3110553649,89.68211425451099,East,26515.704096664755,4.404138384834944,6.065921775667098,21047.089451471857,No
329,48,Female,58096.16380233773,99.09734253501546,East,10230.57274326919,0.6871911829524048,1.605620788108593,32528.488615782826,No
330,42,Female,61685.735066199784,16.647031526590546,East,21345.741219570355,0.01616944310284979,9.746996212282447,26226.629380995644,Yes
331,28,Female,43723.89489817355,93.69120854129187,West,14087.369528203137,8.886184870709398,3.065540050843421,28568.588081507653,No
332,33,Female,48538.04623719259,25.479221917266674,South,23187.793566094057,8.702393796306552,7.785873557193379,43510.84855906079,No
333,40,Male,64165.67290413081,84.8517306800661,North,18065.66917519743,0.20063909372906777,1.9941894778707256,10606.066545738526,Yes
334,45,Male,27473.327544318956,86.14988020733851,West,24303.70480692662,8.61733866462544,5.149670970447765,27730.81795863196,Yes
335,37,Female,45241.16584967547,91.32444392222935,East,13870.249826924035,10.65800976926646,8.128782784636963,34730.86256133423,Yes
336,18,Female,44586.98420688347,78.06259694988691,West,22679.24333533308,11.065685942472033,6.159392192733291,25615.54891565483,No
337,27,Female,66095.04385579634,4.278339307791777,South,22453.119813555946,1.1706849218429636,4.7428325506983295,33737.683164551956,No
338,47,Male,61572.885044045586,37.786173536590525,East,25302.88672058114,2.4738712625004147,9.035258098972106,35712.61801054448,No
339,41,Male,40979.04574655772,56.22096129981546,East,16129.275479544676,1.3614618963474894,8.40072381659315,35354.773212304746,Yes
340,28,Male,32623.207837580252,10.45846219950265,South,24844.50049012104,12.064643546444403,7.760550164818776,12183.57695973225,No
341,39,Male,37171.9738205448,9.074513852885444,North,15055.686227434722,3.1270077711437922,8.327355680597341,36687.93740903133,No
342,35,Female,11237.554573218913,81.04683012131096,East,19897.351275273315,10.2882763923332,4.873107857738701,23780.237288738863,No
343,50,Male,29585.899937781636,5.201512661262216,North,24602.637740167054,4.889976789345679,1.80972376666745,41553.17860219844,Yes
344,40,Female,42621.15195907073,84.56689192213351,South,17755.25521023546,0.4781873059631756,5.754864860797504,22922.524006920088,Yes
345,41,Male,35973.361478712904,77.08148016932024,South,14315.602906440216,2.874221605805131,5.642857865149843,41348.41944481693,Yes
346,29,Male,68941.45354615536,8.176474652596443,South,9998.085705835298,6.5171125240089935,7.954953945219067,29462.46058806076,Yes
347,29,Male,33449.09448049203,70.65324598935959,West,14646.385111175732,2.1212140064068272,9.903920436771152,20398.641841997065,Yes
348,38,Female,76594.10063928473,76.00972942497518,East,14927.39821775787,2.449499873364359,6.282081179490328,31426.684400936858,No
349,26,Female,24305.314278561116,21.775420677625032,North,13655.682384250169,3.538602834455185,7.671903659738664,29459.24165544882,No
350,21,Male,73416.0250843834,38.629766188212486,East,19047.237882847538,9.85531980429607,3.688542088221579,30876.387927763433,Yes
351,49,Male,52977.32267688625,17.334359355351154,North,13914.190749786361,0.5128355403803588,5.658006886469963,12190.480720846677,No
352,38,Female,33001.98498437329,53.435457721844,North,22297.046217838382,0.22415366538291934,7.149949871755609,40347.82010487489,Yes
353,28,Female,64380.60831910534,85.62687294566528,West,13734.034125367973,1.5991432090737456,7.85798767444856,31017.86993269759,No
354,26,Male,70423.89185185808,10.523598596460186,West,22694.982514742907,5.788772464543813,2.2785157370627243,44888.55568222982,No
355,55,Female,79836.19652053839,56.0414282468697,North,24527.080731618087,0.9253904159934,7.678892693360208,26017.313238711962,Yes
356,35,Female,31113.117150152106,5.72403881480457,East,9580.506804205568,4.354772479870107,4.879831705043005,34636.014260227734,No
357,26,Male,59200.436234286775,42.912664025103446,South,24834.856564949325,5.341128836807591,7.903821001561187,27600.63197502788,No
358,18,Female,54686.36139732146,21.091758740463014,South,22729.846973008716,2.406770782108942,4.278682176538098,20322.12682685542,Yes
359,24,Male,26794.214186620364,20.5902540184842,East,20616.374517608157,1.0637987276208531,6.537442841815671,25555.676078297347,No
360,39,Female,41807.404729066155,93.8549201598412,South,22249.602957962223,4.056969514818485,4.14713805249794,28002.08242957613,No
361,49,Male,72803.58862952785,75.94271677273757,East,17713.303059438782,12.264267368730419,4.5970856282222625,28028.496892040243,Yes
362,24,Female,74698.27507311622,75.31923110934184,East,19903.25580616686,17.8968192294151,2.405071603840033,29584.459180507074,Yes
363,26,Male,62360.519373811905,99.43641165795366,South,21874.694562286757,1.4176258265541999,8.65001685979284,34927.70679666878,No
364,39,Female,41600.96472705994,87.59538742284262,East,15999.95329532992,9.913040767037389,7.034101167984289,28985.96963597375,Yes
365,31,Male,55168.547177685316,83.33933189242636,South,16072.05347272787,7.065549561956131,6.029283444563486,23455.182535648833,No
366,44,Male,54529.747240763296,3.6846857272755877,West,18097.54838042428,2.3792050072265467,9.125546657065037,32533.008645434566,Yes
367,20,Male,26360.77991799557,79.79331555008035,East,16869.64037564443,9.110770744468851,3.3390610066245694,41995.94713462926,No
368,26,Female,25592.87831021391,21.488040795053713,South,24214.579038652777,0.8387734947891943,5.530193221012357,26759.474137716847,No
369,18,Female,42360.436856266126,68.8950307951992,North,16207.79109258836,8.071725403799782,7.4073643719065245,31407.706091875014,Yes
370,18,Male,68526.8307326657,58.231325617759836,East,21432.80556475689,12.64596647511137,4.380100154145946,50482.16379745949,Yes
371,47,Female,38906.940252822096,48.830721143490514,North,10156.755013195794,3.573009726249499,1.2891120496769948,39751.325359311704,Yes
372,38,Male,44666.99684898051,62.868354752099805,South,18921.841572264537,15.246166837222539,6.481273160958267,27335.029995565277,No
373,32,Male,39685.412650920676,42.125979194767375,West,19736.453994146716,11.656021810996343,9.639694141397893,40073.10263253414,Yes
374,42,Male,73675.65724676054,78.80758222920116,North,32918.321168612034,0.6598450763163348,7.981073352867806,32797.29161580437,Yes
375,18,Female,30168.57990064878,58.63879510358049,North,20519.715641269893,0.7439572291783897,2.9420975317340265,28384.566997934566,No
376,35,Female,37338.96320858484,35.5679776672034,West,14157.761844692417,0.5724224140418367,3.146510787648501,24264.228949240398,No
377,51,Female,62034.10012155754,52.79769859378276,East,14588.559869275581,6.434672240156517,8.975144862701683,25596.17510227547,No
378,27,Female,36055.867620370365,14.380920333281619,North,33446.55614724154,3.0438593338070064,9.080524198380251,19512.538137062595,No
379,28,Male,41971.0589998477,66.56723759184129,East,16924.929581752695,1.3838334631583789,4.057492699486941,36862.39492655878,No
380,18,Male,66952.58156670329,76.20536912090928,East,20684.877219162765,9.210256152207235,6.2364892350752665,33460.34340203096,No
381,23,Male,65471.974461695696,11.581599530351927,East,28657.564454447245,1.0109549503126694,8.439580642227916,27120.803007971008,Yes
382,42,Male,61379.3316091688,75.6940136584426,South,17870.423687340084,2.240394592143684,7.065873045767237,29170.31067159531,Yes
383,20,Female,67168.86687698963,49.45165124245909,South,23705.903127862934,5.358934949907428,7.830717502069269,31490.46706320702,No
384,37,Female,54315.713521263955,93.87689391024028,East,20733.798550725478,3.19200298486293,4.752987306103718,27437.758199354183,No
385,48,Female,37985.594298085955,81.62088602711893,North,15388.650112294636,10.843910087941762,9.846087500646385,37854.06290200778,No
386,27,Female,64155.78342487421,74.53327137222313,East,18131.973986604447,5.373731565791627,9.253240738574577,26137.430377514993,Yes
387,29,Female,43192.27261311328,93.0924905064409,South,23906.93088935246,4.520458077916109,4.898213687118057,13009.986934685825,Yes
388,34,Female,58787.85027573482,24.291791559822688,North,15101.637324745243,12.326998975295144,8.072522499237097,33679.931767651324,Yes
389,19,Male,49478.45667655627,42.351098566331636,East,29879.018562481993,0.9219541297161626,5.983044743971343,36396.677759151484,No
390,35,Female,37859.36199755485,51.07690330838778,North,12488.865358496334,0.6996169096754516,6.007542102121537,28622.64753042375,No
391,33,Male,39179.58916084307,47.202491930713464,East,23750.500670721114,4.737330315684926,1.5899927893050543,18669.50492630099,Yes
392,36,Female,53255.98073689367,96.30129836697064,North,17417.170408763042,8.288392051380088,4.806863664112219,33287.73350287557,No
393,21,Male,68794.34384979458,35.74176385133501,West,15238.321692758454,4.80065843076641,4.394371859462811,39956.80973978249,No
394,34,Female,56979.15379929759,55.9215446667299,West,19310.85019096225,2.430148637907816,4.12602333966233,48431.96342479461,No
395,38,Male,45895.139348532204,29.843253093461986,East,21542.789770669544,11.565831653384066,9.719383863547764,16451.1270871613,No
396,50,Female,58667.94959077572,74.69948220200222,North,13485.40634615435,4.5893097687071664,9.75063937931693,28723.504989506117,No
397,42,Female,50435.94027737254,38.6684023675206,West,27300.522241021266,7.78127978310661,8.965368927239014,37214.1916396283,Yes
398,28,Male,62110.067619953,65.08379629864854,North,14475.65954981259,9.749779698074178,8.455545337347143,31892.121729450882,Yes
399,35,Male,46707.71771172585,75.92049959020184,East,16852.762238562915,12.88036268022667,2.506856543291862,37438.630601649216,Yes
400,37,Female,64102.354721761745,52.27238481797792,East,8577.496149460669,1.8902890978950124,9.86823470536779,22668.43964327221,Yes
401,38,Female,59180.42885186208,57.84098383607929,South,16008.067654462475,3.216202439147817,2.605304669645684,38868.98186109644,Yes
402,39,Female,31648.222162372058,9.481969770038647,North,20287.514321148516,3.895177524719387,9.443338061113977,29731.50284582681,Yes
403,23,Male,64142.845625651404,46.37658876190388,East,17631.68956990038,1.554864455911512,3.5049423210792843,34483.44453148736,No
404,45,Male,40135.63214852574,32.64648780089145,East,19940.416207903556,4.227775814212561,2.2887480064372157,24120.60998829949,Yes
405,22,Male,31636.05965848285,17.97087626040579,West,24973.212164611527,6.307062250077592,9.903917986919847,34751.97528408911,Yes
406,24,Female,48610.05576879419,40.09253570659695,East,29164.387209574328,0.7846881024604357,7.322888317316078,31499.66967245857,Yes
407,37,Male,60670.54389331803,44.716116673506235,West,21872.106484000426,0.28777917924538554,5.897972091748868,36022.31673416457,Yes
408,37,Male,42895.60200243381,18.509385772496387,West,20215.301699864078,0.5519907541345852,5.625716122666056,32794.27230188953,No
409,23,Female,29718.039999595967,35.08509860896582,East,18749.19839499105,6.08325704150478,2.6764117381548616,36895.1334249557,Yes
410,33,Male,44354.421218132265,36.12654914575026,South,23054.872251318622,2.5888022997061415,6.187844687346906,35020.97864095285,Yes
411,31,Female,40912.41481045488,27.74087330950229,North,21664.866922564837,7.368174451715495,2.538052787305241,34330.682265542564,No
412,19,Male,46032.259866499946,65.24837254238568,North,26619.636746555403,0.9354082318524026,5.421481928708925,25395.815107083617,No
413,36,Female,51211.727097966315,51.780225394519356,North,18150.8214208149,4.5509511683198305,1.7702850611359238,22750.723082330147,Yes
414,46,Male,35858.75704973616,39.45755403222043,West,15080.642062487861,8.93438958951012,8.725946650071197,26492.202980617156,No
415,43,Female,25473.258907248815,10.864582671101047,North,16504.461252052206,0.391440616076825,9.71683476210315,19666.72028359667,Yes
416,32,Female,41007.5320544875,21.924908139461596,East,23489.022385404576,1.25795192959909,6.102880559793304,35092.035520589016,Yes
417,41,Male,36101.92219439849,26.379496991711672,East,22374.36817722014,6.949888312843533,5.186200098700854,32381.136939561573,Yes
418,18,Male,38245.69507418599,54.73914636056451,North,27854.975948459454,2.8523346526292457,3.411390569299477,31391.26988635799,Yes
419,41,Female,40149.32199797759,93.53513997173188,West,22077.463378736567,1.6351859618075715,8.421030169789642,38184.566729437574,No
420,41,Male,55271.060577459604,88.9654606313198,East,9285.714234135508,0.24785900224983504,7.552399096102781,36794.29286636457,Yes
421,20,Male,46856.88618294587,21.562823135226843,East,27183.15557357145,0.20674465721396904,2.339666467665676,20486.89655422522,Yes
422,23,Female,28584.286687388096,97.06013552908632,North,25180.78106129242,5.957119361451603,1.9521005541926502,29460.356014359597,Yes
423,38,Male,71079.28226697788,35.51760283843911,East,18750.753713450853,5.515447857731974,4.902601312258261,17096.35297338348,No
424,51,Male,17002.367109721577,31.381443497161772,West,24669.66318160509,2.835977916792028,6.03577177360236,38367.94061783506,No
425,46,Female,44396.78618046717,67.89745160742648,West,22826.659512894093,5.67904033819964,8.996442244812632,20886.03627251307,Yes
426,36,Female,53862.71751408173,23.626011902939343,South,11702.170562478204,6.967813281017734,1.6017467376893109,30722.92374929361,No
427,55,Male,42587.46900886311,28.970423930893062,South,26206.4648894683,2.577773954066234,6.127214699316877,32935.40098313741,Yes
428,53,Female,61917.75530461772,8.76997783842883,North,10683.745185061305,3.994467537802575,7.045305736840374,43887.480173162345,Yes
429,36,Female,25020.75797263966,65.68311443573019,South,17551.831752751925,10.862943366687329,6.176071566285163,34004.66467986688,No
430,25,Female,64700.61272749122,9.381034062523703,South,18236.252863248912,0.015515335956063742,3.0437907169673095,29592.36230817846,Yes
431,21,Female,39941.7764392534,47.087361717591634,West,20044.414833973326,5.140534345724108,3.4033939060754297,34423.97860768954,Yes
432,30,Male,35339.08337059268,84.08315479119247,North,16601.322032559754,3.155811537601725,1.9633755766282266,28834.759514813384,No
433,31,Female,35437.54065706821,72.94084760843,South,21404.1408266604,6.240699880135933,4.166481065366382,32057.413462831377,No
434,43,Female,64428.462084982806,41.24171268169109,East,13148.914777890717,6.518770575124106,8.332784348830986,29267.393519610676,No
435,51,Male,57310.603006049874,85.12516538109622,North,22872.53535796733,17.19781211568235,4.991910034957839,37209.91571909293,Yes
436,48,Female,53030.899841057406,35.93426519027273,West,22175.10055126702,0.12399593532213997,4.513688460009325,33146.45292325652,No
437,29,Male,46247.264230590146,64.23127737095322,South,13277.654908045697,7.771479099933391,8.024604110044082,39216.87821767884,No
438,31,Male,43544.71618925151,65.15264997239441,North,23527.93558578706,0.8288417849227249,3.2624917592820637,32773.91270336986,No
439,26,Female,11231.578475467948,76.42384154296877,West,19310.380022592675,1.6370564543778814,8.251148936071566,17344.909528610107,No
440,18,Male,51667.48648293462,44.85486534364982,South,29658.412326830883,0.16080680648926515,7.995588206089384,32127.706216541832,No
441,21,Male,23770.1351110185,78.71611758376176,West,13822.209450259008,8.219794357041744,7.797054927472914,34188.22820138282,No
442,19,Female,56620.4041438774,34.24917144927289,South,14196.567247127563,3.645906250593316,4.6262845794682725,32657.223435327553,Yes
443,32,Female,55689.06680808116,86.29358214219978,South,28112.151410576455,0.8525626106253976,6.395859928423914,33001.65284060129,No
444,37,Male,49253.26500216348,56.93421633244852,East,16883.74317387367,3.072671815664635,2.2754383053129126,29427.256193943424,No
445,50,Male,14494.133427678782,30.229354341392053,West,22560.41955440742,1.2573983232041535,7.196952778802548,29123.447176123645,Yes
446,18,Male,57107.739040114924,36.63673820636045,North,23702.128945139153,0.6003630247388793,4.473215735423289,21604.733278771142,No
447,34,Female,10000.0,8.041360436479891,North,15026.212312757241,6.528894729725262,3.332156629044588,18577.528060227996,No
448,29,Female,54433.71486282124,96.21376422873068,West,16798.294139847738,3.5944871202497386,7.628469284708865,27036.63168084288,Yes
449,38,Male,45585.81086018278,27.776611048811535,North,23195.603320813967,1.250449459806405,6.581300074239092,41677.14254062711,Yes
450,29,Male,72742.64682592073,47.256849660037936,North,20059.06634842092,4.8072242571173325,6.3824543403568414,48670.70325827719,No
451,31,Female,38866.557163524514,32.969150086699145,West,24024.668242739386,3.034330991339851,5.320732912190262,16271.388275997528,Yes
452,40,Male,47144.18294379475,66.5436623286419,East,21113.11822011695,2.411468146798735,6.64380752669584,22348.973211639604,No
453,29,Female,37295.67502149028,77.71365074739,West,17336.038609488056,0.3419473318226343,2.38307203983636,30349.853576813533,Yes
454,18,Male,31969.07455886549,63.766609711493864,East,10144.509425810384,2.4456502841750773,2.1039897968461925,26627.34817628356,No
455,26,Female,32031.537444681617,34.82091330890339,North,14709.370409018622,0.04744182469829018,3.587589477319035,24040.06932816996,Yes
456,41,Female,30581.931355108085,33.72372947110123,South,19547.12439944409,4.8515893845054965,8.372419853529722,20522.82675637241,No
457,35,Male,37151.95589468525,59.70476855905202,East,19558.299496857,7.384351385445916,2.970417135805188,14023.928737688228,No
458,23,Female,51253.47910304244,79.89217843980548,South,24322.56229661317,7.3960273308355475,4.3802214822686665,35480.00219917745,Yes
